menu_town_trade_assessment|队 员 中 最 高 交 易 技 能 为 {reg2}级 ， {reg3? 你 尝 试 算 出 利 润 最 高 的 商 品 ， {s1}尝 试 算 出 利 润 最 高 的 商 品 }。 {s2}
menu_sneak_into_town_suceeded|假 装 成 穿 着 破 烂 的 乞 丐 ， 你 骗 过 了 守 卫 ， 顺 利 的 混 入 城 里 。 
menu_sneak_into_town_caught|在 你 尝 试 溜 进 去 时 ， 一 名 守 卫 发 现 了 你 并 发 出 了 警 报 ！ 你 必 须 在 所 有 守 卫 都 开 始 搜 捕 你 之 前 从 大 门 逃 出 去 。 
mno_sneak_caught_fight|杀 出 一 条 血 路 ！ 
mno_sneak_caught_surrender|投 降 。 
menu_sneak_into_town_caught_dispersed_guards|你 轻 易 的 甩 掉 了 守 卫 ， 消 失 在 街 道 的 深 处 。 
menu_sneak_into_town_caught_ran_away|你 杀 开 一 条 血 路 终 于 夺 关 而 走 ， 迅 速 逃 到 了 郊 外 的 安 全 地 带 。 {s11}
menu_enemy_offer_ransom_for_prisoner|{s2}想 用 {reg12}文 钱 与 你 交 换 {s1}。 
mno_ransom_accept|接 受 这 个 建 议 。 
mno_ransom_reject|拒 绝 这 个 建 议 。 
menu_training_ground|你 到 达 了 训 练 场 。 在 这 里 你 可 以 提 升 你 的 战 斗 技 巧 。 你 想 要 进 行 哪 种 训 练 ？ 
mno_camp_trainer|和 师 范 交 谈 。 
mno_camp_train_melee|对 战 练 习 。 
mno_camp_train_archery|射 击 练 习 。 
mno_camp_train_mounted|骑 乘 练 习 。 
menu_training_ground_selection_details_melee_1|你 想 要 同 时 面 对 几 个 对 手 ？ 
mno_camp_train_melee_num_men_1|一 。 
mno_camp_train_melee_num_men_2|二 。 
mno_camp_train_melee_num_men_3|三 。 
mno_camp_train_melee_num_men_4|四 。 
menu_training_ground_selection_details_melee_2|选 择 你 的 {reg1}号 对 手 ， 
mno_training_ground_selection_details_melee_random|随 机 选 择 。 
menu_training_ground_selection_details_mounted|你 想 要 用 哪 种 武 器 进 行 训 练 ？ 
mno_camp_train_mounted_details_1|单 手 。 
mno_camp_train_mounted_details_2|长 杆 。 
mno_camp_train_mounted_details_3|弓 箭 。 
mno_camp_train_mounted_details_4|投 掷 。 
menu_training_ground_selection_details_ranged_1|你 想 要 用 哪 种 远 程 武 器 进 行 训 练 ？ 
mno_camp_train_ranged_weapon_bow|弓 箭 。 
mno_camp_train_ranged_weapon_crossbow|弩 。 
mno_camp_train_ranged_weapon_thrown|手 里 剑 。 
menu_training_ground_selection_details_ranged_2|你 想 要 在 距 标 靶 多 远 的 距 离 练 习 ？ 
mno_camp_train_ranged_details_1|10 米 。 
mno_camp_train_ranged_details_2|20 米 。 
mno_camp_train_ranged_details_3|30 米 。 
mno_camp_train_ranged_details_4|40 米 。 
mno_camp_train_ranged_details_5|50 米 。 
mno_camp_train_ranged_details_6|60 米 。 
mno_camp_train_ranged_details_7|70 米 。 
menu_training_ground_description|{s0}
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15}马 上 要 为 {s23}选 择 一 个 总 大 将 。 一 些 同 僚 提 名 让 你 做 候 选 人 。 
mno_marshall_candidate_accept|让 {s15}知 道 你 想 做 总 大 将 。 
mno_marshall_candidate_reject|告 诉 所 有 人 这 些 天 你 太 忙 了 。 
menu_captivity_avoid_wilderness|整 个 世 界 在 你 眼 前 一 黑 。 几 个 小 时 过 后 你 恢 复 了 意 识 ， 发 现 你 自 己 躺 在 你 倒 下 的 地 方 。 你 的 敌 人 一 定 以 为 你 死 了 ， 才 把 你 留 在 原 地 。 不 论 怎 样 ， 似 乎 你 身 上 的 伤 没 有 一 处 是 致 命 的 ， 虽 然 你 感 到 很 虚 弱 ， 但 是 你 发 现 你 自 己 还 是 勉 强 可 以 坚 持 站 起 来 行 走 。 你 站 起 来 并 努 力 搜 寻 你 队 伍 里 的 幸 存 者 。 
menu_captivity_start_wilderness|Stub
menu_captivity_start_wilderness_surrender|Stub
menu_captivity_start_wilderness_defeat|你 被 敌 人 俘 虏 了 。 
menu_captivity_start_castle_surrender|Stub
menu_captivity_start_castle_defeat|Stub
menu_captivity_start_under_siege_defeat|你 被 敌 人 俘 虏 了 。 
menu_gekokujo_captivity_avoid|你 的 手 下 牺 牲 自 己 的 生 命 来 防 止 你 被 捕 ！ 他 们 为 你 尽 了 他 们 的 职 责 ， 但 你 是 否 为 他 们 做 了 你 的 责 任 ？ 
menu_captivity_wilderness_taken_prisoner|你 被 敌 人 俘 虏 了 。 
menu_captivity_wilderness_check|Stub
menu_captivity_end_wilderness_escape|经 过 了 几 天 痛 苦 的 俘 虏 生 活 。 你 找 了 个 机 会 逃 跑 了 ！ 
menu_captivity_castle_taken_prisoner|卫 兵 们 包 围 了 你 ， 夺 下 了 你 的 武 器 。 他 们 咒 骂 着 把 你 丢 进 了 地 牢 ， 接 下 来 有 你 受 的 了 。 
menu_captivity_rescue_lord_taken_prisoner|你 在 自 己 的 身 份 暴 露 之 前 一 直 伪 装 成 僧 侣 ， 这 激 怒 了 那 些 守 卫 。 他 们 狂 暴 而 粗 鲁 地 痛 打 你 ， 不 知 道 过 了 多 长 时 间 以 后 才 停 息 下 来 ...
menu_captivity_castle_check|Stub
menu_captivity_end_exchanged_with_prisoner|经 过 了 数 天 的 关 押 ， 抓 你 的 人 用 你 交 换 了 他 们 的 一 名 俘 虏 ， 你 自 由 了 。 
menu_captivity_end_propose_ransom|在 阴 暗 的 地 牢 中 不 知 道 过 了 多 久 以 后 ， 抓 你 的 人 给 了 你 一 个 选 择 ， 从 你 藏 钱 的 地 方 交 出 {reg5}文 ， 他 们 就 会 放 了 你 。 你 决 定 ...
mno_captivity_end_ransom_accept|接 受 这 个 建 议 。 
mno_captivity_end_ransom_deny|等 待 更 好 的 机 会 。 
menu_captivity_castle_remain|时 光 流 逝 ， 你 在 监 牢 里 痛 苦 的 忍 受 着 被 囚 禁 的 痛 苦 ， 还 有 轻 蔑 的 笑 话 ...
menu_kingdom_army_quest_report_to_army|{s8}邀 请 你 一 起 去 参 加 {reg4?她 ， 他 }的 远 征 。 你 需 要 带 上 至 少 {reg13}名 战 士 ， 如 果 现 在 不 够 的 话 ， 你 需 要 尽 快 达 到 要 求 的 人 数 。 
menu_kingdom_army_quest_messenger|{s8}派 信 使 来 告 诉 你 ， 他 要 给 你 指 定 一 个 任 务 ， 并 要 求 你 尽 快 去 见 他 。 
menu_kingdom_army_quest_join_siege_order|{s8}派 信 使 来 命 令 你 加 入 对 于 {s9}的 围 攻 。 不 论 付 出 多 大 的 代 价 都 必 须 拿 下 {s9}。 
menu_kingdom_army_follow_failed|你 和 {s8}走 散 了 。 元 帅 认 为 你 可 能 另 有 要 务 ， 不 过 他 对 于 你 的 支 持 还 是 表 示 感 激 。 
menu_invite_player_to_faction_without_center|你 收 到 了 一 份 效 忠 邀 请 ！ ^^{s9}的 {s8}派 遣 了 一 个 信 使 来 递 送 这 份 邀 请 。 你 将 成 为 {s9}的 一 位 家 臣 ， 从 此 被 人 以 大 人 称 呼 ， 但 是 并 没 有 给 予 你 封 地 以 及 额 外 的 头 衔 。 {s8}要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征 。 如 果 你 不 同 意 这 个 请 求 的 话 他 一 定 会 被 激 怒 的 ...
mno_faction_accept|接 受 邀 请 ！ 
mno_faction_reject|拒 绝 邀 请 。 
menu_invite_player_to_faction|你 收 到 了 一 份 效 忠 邀 请 ！ ^^{s9}的 {s8}派 遣 了 一 个 谱 代 家 臣 来 亲 自 递 送 这 份 邀 请 。 你 将 成 为 {s9}的 一 位 家 臣 ， 从 此 被 人 以 大 人 称 呼 ， 当 然 作 为 回 报 {s8}要 求 你 宣 誓 对 他 效 忠 并 与 他 一 起 加 入 他 的 远 征 。 他 许 诺 给 你 {s2}的 封 地 和 头 衔 ， 如 果 你 不 同 意 这 个 请 求 的 话 他 一 定 会 被 激 怒 的 ...
menu_invite_player_to_faction_accepted|如 果 你 想 要 成 为 封 臣 的 话 你 必 须 去 找 {s3}宣 誓 。 {s5}
menu_question_peace_offer|你 收 到 了 一 份 停 战 的 邀 请 ^^{s1}发 给 你 一 份 停 战 邀 请 。 你 将 如 何 回 复 ？ 
mno_peace_offer_accept|接 受 
mno_dplmc_peace_offer_terms|提 出 停 战 条 件 。 
mno_peace_offer_reject|拒 绝 
menu_notification_truce_expired|停 战 协 定 到 期 ^^{s1}和 {s2}之 间 的 停 战 协 定 已 经 到 期 。 
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|敌 报 ， 已 经 在 {s4}的 城 墙 外 发 现 敌 人 。 {s5}和 其 他 领 主 正 准 备 出 击 。 如 果 愿 意 的 话 你 可 以 加 入 他 们 。 
menu_notification_casus_belli_expired|家 族 没 有 回 应 ^^{s1}没 有 回 应 {s2}的 挑 衅 ， 这 导 致 {s3}在 {reg4? 她 ， 他 }手 下 的 好 战 派 中 威 信 扫 地 ... ^
menu_notification_lord_defects|背 叛 ， {s4}已 经 抛 弃 了 {s5}并 且 加 入 了 {s7}， 带 着 {reg4?她 ， 他 }的 封 地 一 起 
menu_notification_treason_indictment|叛 国 控 告 ^^{s9}
menu_notification_border_incident|边 界 冲 突 ^^ 有 消 息 传 来 ， {s9}。 虽 然 传 言 真 假 未 知 ， 但 有 件 事 是 确 定 的 ， 这 件 看 来 很 小 的 事 件 在 {s4}内 部 已 经 掀 起 轩 然 大 波 ， 使 得 与 {s3}的 战 争 一 触 即 发 ...
menu_notification_player_faction_active|现 在 ， 这 片 土 地 被 冠 以 你 的 名 字 ， 而 不 跟 其 他 家 族 有 任 何 关 系 。 你 成 为 了 一 位 能 独 立 行 使 权 力 的 大 名 ， 你 的 织 暂 时 坐 落 在 {s12}。 然 而 ， 列 岛 其 他 大 名 的 第 一 反 应 ， 是 把 你 当 做 一 个 威 胁 ， 因 为 ， 如 果 每 一 个 强 势 的 领 主 ， 都 可 以 夺 取 领 国 ， 那 么 大 名 的 权 威 无 疑 会 受 到 质 疑 。 ^^你 可 能 觉 得 这 个 时 候 宣 誓 效 忠 于 一 个 现 有 的 国 家 ， 是 个 非 常 不 错 的 选 择 。 如 果 你 想 继 续 当 一 个 拥 有 主 权 的 大 名 ， 那 么 首 先 你 必 须 建 立 自 己 独 立 的 统 治 权 。 这 可 以 通 过 多 个 办 法 进 行 ， 比 如 与 出 身 高 贵 的 家 族 联 姻 ， 吸 纳 新 的 领 主 ， 管 理 你 的 领 地 ， 应 付 其 他 家 督 ， 以 及 派 遣 你 的 盟 友 去 执 行 任 务 。 ^^无 论 如 何 ， 你 首 先 要 从 你 的 盟 友 当 中 ， 任 命 一 位 家 老 ， 来 处 理 各 种 事 务 。 不 同 的 盟 友 有 不 同 的 才 能 。 ^你 可 以 不 时 地 更 换 你 的 家 老 人 选 ， 还 可 以 通 过 与 家 老 对 话 ， 改 变 你 的 宫 廷 的 所 在 地 。 
mno_appoint_spouse|任 命 你 的 夫 人 ， {s10} ...
mno_dplmc_appoint_spouse_plus_1|任 命 你 的 {reg0?夫 人 ， 丈 夫 }, {s10}...
mno_appoint_npc1|任 命 {s10}
mno_appoint_npc2|任 命 {s10}
mno_appoint_npc3|任 命 {s10}
mno_appoint_npc4|任 命 {s10}
mno_appoint_npc5|任 命 {s10}
mno_appoint_npc6|任 命 {s10}
mno_appoint_npc7|任 命 {s10}
mno_appoint_npc8|任 命 {s10}
mno_appoint_npc9|任 命 {s10}
mno_appoint_npc10|任 命 {s10}
mno_appoint_npc11|任 命 {s10}
mno_appoint_npc12|任 命 {s10}
mno_appoint_npc13|任 命 {s10}
mno_appoint_npc14|任 命 {s10}
mno_appoint_npc15|任 命 {s10}
mno_appoint_npc16|任 命 {s10}
mno_appoint_npc17|任 命 {s10}
mno_appoint_npc18|任 命 {s10}
mno_appoint_npc19|任 命 {s10}
mno_appoint_npc20|任 命 {s10}
mno_appoint_npc21|任 命 {s10}
mno_appoint_npc22|任 命 {s10}
mno_appoint_default|任 命 当 地 的 杰 出 人 才 。 
menu_minister_confirm|{s9}正 在 你 {s12}的 大 厅 里 。 你 要 时 时 考 虑 避 免 一 些 未 确 定 的 ， 会 削 弱 你 的 权 力 的 争 议 。 
menu_notification_court_lost|{s12}
menu_notification_player_faction_deactive|你 的 领 国 失 去 了 所 有 的 领 地 。 
menu_notification_player_wedding_day|{s8}想 告 诉 你 ， 将 于 {s10}举 行 的 你 的 婚 礼 ， 已 经 准 备 就 绪 ， 期 待 你 尽 快 出 席 。 
menu_notification_player_kingdom_holds_feast|{s11}
menu_notification_center_under_siege|{s1}被 {s3}的 {s2}围 攻 了 ！ 
menu_notification_village_raided|敌 人 袭 击 了 你 的 领 地 ^^{s1}被 {s3}的 {s2}洗 劫 了 ！ 
menu_notification_village_raid_started|你 的 村 子 正 受 到 袭 击 ！ ^^{s3}的 {s2}正 在 破 坏 {s1}。 
menu_notification_one_faction_left|日 本 列 岛 被 一 个 势 力 征 服 了 ^^{s1}击 败 所 有 对 手 ， 建 立 了 一 个 统 一 的 列 岛 。 
menu_notification_oath_renounced_faction_defeated|你 从 前 属 于 的 势 力 被 击 败 了 ^^ 你 赢 得 了 对 于 {s1}的 战 斗 ！ 你 从 这 个 势 力 中 脱 离 了 出 去 。 
menu_notification_center_lost|领 地 失 去 ^^ 因 为 {s2}你 失 去 了 {s1}。 
menu_notification_troop_left_players_faction|背 叛 ！ ^^ {s1}从 {s2}离 开 了 ， 并 入 仕 了 {s3}。 
menu_notification_troop_joined_players_faction|好 消 息 ！ ^^ {s1}从 {s2}离 开 了 ， 并 入 仕 了 {s3}。 
menu_notification_war_declared|宣 战 ^^{s1}向 {s2}宣 战 ！ 
menu_notification_peace_declared|和 平 协 议 ^^{s1}和 {s2}达 成 了 和 平 协 议 ！ ^{s57}
menu_notification_faction_defeated|家 族 灭 亡 ^^{s1}不 复 存 在 了 ！ 
menu_notification_rebels_switched_to_faction|成 功 叛 变 ^^ 你 的 叛 变 十 分 成 功 ！ 现 在 你 的 势 力 将 {s12}定 为 {s11}唯 一 的 领 主 。 
menu_notification_player_should_consult|你 的 家 老 传 话 来 说 ， 家 族 内 部 有 些 问 题 正 在 酝 酿 ， 如 果 不 处 理 的 话 会 逐 渐 威 胁 到 你 的 统 治 权 。 你 必 须 尽 早 与 他 磋 商 一 下 。 
menu_notification_player_feast_in_progress|筹 备 茶 会 ^^ 你 的 夫 人 正 在 {s11}的 大 厅 里 筹 备 茶 会 。 
menu_notification_lady_requests_visit|一 位 老 妇 人 找 到 了 你 的 部 队 ， 给 了 你 手 下 一 封 密 信 。 是 写 给 你 的 。 当 你 打 开 这 封 信 时 ， 发 现 是 {s15}写 来 的 。 上 面 说 ， “ 上 次 来 访 ， 相 聚 甚 欢 。 {s14}。 我 现 在 {s10}， {s12}。 ”
menu_garden|{s12}
mno_nurse|在 阁 楼 前 等 待 
menu_kill_local_merchant_begin|你 探 明 你 的 猎 物 转 弯 走 进 了 一 条 背 街 的 巷 子 。 这 将 是 你 袭 击 他 的 最 好 时 机 。 
menu_debug_alert_from_s65|调 试 警 报 ， {s65}
menu_auto_return_to_map|树 桩 
menu_bandit_lair|{s3}
mno_continue_1|进 攻 贼 巢 ...
mno_leave_no_attack|离 开 ...
mno_leave_victory|继 续 ...
mno_leave_defeat|继 续 ...
menu_notification_player_faction_political_issue_resolved|经 过 和 家 臣 们 的 商 议 ， {s10}已 经 决 定 授 予 {s12}{s11}。 
menu_notification_player_faction_political_issue_resolved_for_player|经 过 和 家 臣 们 的 商 议 ， {s10}已 经 决 定 授 予 你 {s11}。 你 可 以 拒 绝 这 项 任 命 ， 但 是 这 也 许 意 味 着 短 时 间 内 你 不 会 再 收 到 其 它 任 何 授 予 。 {s12}
mno_accept|接 受 任 命 
mno_decline|拒 绝 任 命 
menu_start_phase_3|{s16}^^ 当 来 到 {s1}的 旅 馆 的 时 候 ， 你 已 经 疲 惫 不 堪 ， 很 快 就 睡 着 了 。 然 而 ， 在 黎 明 来 临 之 前 你 就 醒 来 了 ， 迫 不 及 待 地 打 量 着 四 周 的 环 境 。 你 大 胆 地 走 上 了 无 人 的 街 头 。 突 然 ， 你 听 到 了 一 个 声 音 ， 脖 子 上 的 汗 毛 不 由 得 全 竖 了 起 来 ， 那 是 刀 剑 出 鞘 的 刺 耳 的 声 音 ...
menu_start_phase_4|{s11}
menu_lost_tavern_duel|{s11}
menu_establish_court|要 将 {s4}建 为 你 的 都 城 需 要 重 新 翻 修 一 番 。 具 体 来 说 ， 你 需 要 一 套 工 具 以 及 一 卷 绸 缎 。 也 许 还 需 要 花 点 时 间 来 让 你 的 一 些 部 下 重 新 部 署 一 下 这 里 。 你 要 继 续 吗 ？ 
mno_establish|将 {s4}建 为 你 的 都 城 
menu_notification_relieved_as_marshal|{s4}想 要 通 知 你 不 再 需 要 你 继 续 担 当 总 大 将 之 职 了 。 不 过 ， 在 过 去 的 {reg4}天 里 你 为 了 国 家 的 利 益 表 现 英 勇 ， 为 了 表 示 对 你 的 敬 意 ， {reg8?她 ， 他 }赏 赐 给 你 {reg5}文 。 
menu_dplmc_manage_loot_pool|{s10}
mno_dplmc_auto_loot|让 你 的 英 雄 从 战 利 品 中 选 择 装 备 。 
mno_dplmc_auto_loot_no|物 品 栏 没 有 足 够 的 空 间 来 完 成 装 备 的 自 动 升 级 了 。 
mno_dplmc_loot|查 看 战 利 品 。 
mno_dplmc_auto_loot_upgrade_management|管 理 NPC的 装 备 升 级 方 案 。 
mno_dplmc_leave|{s20}
mno_dplmc_leave_and_take_a|拾 取 地 上 {reg20}件 物 品 中 的 {reg0}件 后 离 开 。 
mno_dplmc_leave_and_take_b|拾 取 地 上 余 下 的 {reg20}件 {reg0?物 品 ， 物 品 }后 离 开 。 
mno_dplmc_leave_and_take_c|物 品 栏 空 间 不 足 。 
menu_dplmc_auto_loot|你 的 英 雄 会 自 动 的 从 物 品 栏 里 拿 走 他 们 被 提 前 设 定 过 的 所 需 要 的 物 品 。 处 在 部 队 列 表 里 靠 前 面 的 英 雄 会 首 先 选 择 物 品 。 所 有 不 再 需 要 的 装 备 会 放 回 到 战 利 品 中 。 你 确 认 要 这 样 做 吗 ？ 
mno_dplmc_autoloot_no|不 ， 我 改 变 主 意 了 。 
mno_dplmc_autoloot_yes|对 ， 就 这 样 做 。 
menu_dplmc_notification_alliance_declared|同 盟 成 立 。 {s1}和 {s2}已 经 结 盟 ！ ^{s57}
mno_dplmc_continue|继 续 
menu_dplmc_notification_defensive_declared|防 御 条 约 。 ^^{s1}和 {s2}已 经 达 成 防 御 协 定 ！ ^{s57}
menu_dplmc_notification_trade_declared|贸 易 条 约 。 ^^{s1}和 {s2}签 订 了 一 项 贸 易 协 议 ！ ^{s57}
menu_dplmc_notification_nonaggression_declared|互 不 侵 犯 条 约 。 ^^{s1}和 {s2}签 订 了 互 不 侵 犯 条 约 ！ ^{s57}
menu_dplmc_question_alliance_offer|你 收 到 了 一 封 联 盟 请 求 书 ！ ^^{s1}希 望 和 你 达 成 联 盟 。 你 的 答 复 是 什 么 ？ 
mno_dplmc_alliance_offer_accept|接 受 
mno_dplmc_alliance_offer_reject|拒 绝 
menu_dplmc_question_defensive_offer|你 收 到 了 一 封 防 御 协 定 书 ！ ^^{s1}希 望 和 你 达 成 一 项 防 御 协 定 。 你 的 答 复 是 什 么 ？ 
mno_dplmc_defensive_offer_accept|接 受 
mno_dplmc_defensive_offer_reject|拒 绝 
menu_dplmc_question_trade_offer|你 收 到 了 一 封 贸 易 协 定 书 ！ ^^{s1}希 望 和 你 达 成 贸 易 协 定 。 你 的 答 复 是 什 么 ？ 
mno_dplmc_trade_offer_accept|接 受 
mno_dplmc_trade_offer_reject|拒 绝 
menu_dplmc_question_nonaggression_offer|你 收 到 了 一 封 互 不 侵 犯 协 定 书 ！ ^^{s1}希 望 和 你 签 订 互 不 侵 犯 条 约 。 你 的 答 复 是 什 么 ？ 
mno_dplmc_nonaggression_offer_accept|接 受 
mno_dplmc_nonaggression_offer_reject|拒 绝 
menu_dplmc_notification_alliance_expired|联 盟 协 定 已 过 期 ^^{s1}和 {s2}的 联 盟 有 效 期 已 过 。 现 在 变 成 了 一 份 防 御 协 定 。 
menu_dplmc_notification_defensive_expired|防 御 协 定 已 过 期 ^^{s1}和 {s2}的 防 御 协 定 有 效 期 已 过 。 现 在 变 成 了 一 份 贸 易 协 定 。 
menu_dplmc_notification_trade_expired|贸 易 协 定 已 过 期 ^^{s1}和 {s2}的 贸 易 协 定 有 效 期 已 过 。 现 在 变 成 了 一 份 互 不 侵 犯 协 定 。 
menu_dplmc_dictate_terms|决 定 你 的 停 战 条 款 。 
mno_dplmc_demand_4000|索 要 4000 文 。 
mno_dplmc_demand_8000|索 要 8000 文 。 
mno_dplmc_demand_castle|要 求 割 让 {s2}。 
mno_dplmc_go_back|返 回 。 
menu_dplmc_deny_terms|{s1}拒 绝 了 你 的 条 款 而 使 谈 判 破 裂 。 
menu_dplmc_village_riot_result|{s9}
menu_dplmc_village_riot_removed|你 的 部 队 血 腥 地 镇 压 了 暴 动 的 民 众 并 重 新 夺 回 了 对 村 庄 的 控 制 权 。 不 过 村 子 已 经 被 摧 毁 了 。 
menu_dplmc_town_riot_removed|在 血 腥 的 战 斗 中 你 和 你 的 部 队 镇 压 了 叛 军 并 重 新 取 得 了 城 堡 的 控 制 权 。 
menu_dplmc_riot_negotiate|你 靠 近 愤 怒 的 人 群 并 试 图 谈 判 。 暴 动 领 导 者 要 求 你 支 付 {reg0}文 钱 。 如 果 你 同 意 的 话 他 们 会 放 下 武 器 。 
mno_dplmc_pay_riot_treasury|让 管 家 从 金 库 中 支 付 这 笔 钱 。 
mno_dplmc_pay_riot_cash|支 付 现 金 。 
mno_dplmc_back|返 回 。 
menu_dplmc_notification_riot|{s1}的 平 民 发 起 了 一 场 反 抗 你 统 治 的 暴 乱 ！ 在 一 次 突 袭 中 ， 忠 于 你 的 人 都 被 杀 死 了 。 剩 余 的 人 加 入 了 愤 怒 的 人 群 。 
menu_dplmc_notification_appoint_chamberlain|作 为 拥 有 封 地 的 领 主 你 现 在 可 以 以 每 周 15 文 钱 的 薪 水 雇 佣 一 名 藏 奉 行 在 宫 廷 中 伴 随 你 左 右 。 他 会 处 理 所 有 的 财 政 事 务 ， 例 如 收 取 税 金 和 决 定 税 率 ， 发 放 薪 水 和 管 理 你 的 资 产 。 另 外 他 还 可 以 为 监 督 管 理 家 族 之 间 的 金 钱 转 账 以 提 供 给 你 更 多 的 外 交 选 择 。 
mno_dplmc_appoint_default|从 当 地 任 命 一 位 贵 族 担 当 此 职 务 。 
menu_dplmc_chamberlain_confirm|你 的 藏 奉 行 能 在 你 的 宫 廷 中 被 找 到 。 如 果 你 想 给 他 提 出 任 何 财 政 方 面 的 建 议 或 者 你 需 要 更 多 金 钱 ， 你 都 应 该 和 他 商 量 。 确 保 你 的 金 库 中 有 充 足 的 钱 应 对 政 治 事 件 。 
menu_dplmc_notification_appoint_constable|作 为 拥 有 封 地 的 领 主 你 现 在 可 以 以 每 周 15 文 钱 的 薪 水 雇 佣 一 名 军 奉 行 在 宫 廷 中 伴 随 你 左 右 。 他 会 招 募 新 兵 并 提 供 你 的 军 队 的 情 况 。 
menu_dplmc_constable_confirm|你 的 军 奉 行 可 以 在 你 的 宫 廷 中 被 找 到 。 如 果 你 想 招 募 新 兵 或 是 得 到 你 现 有 军 队 的 详 细 情 况 ， 你 都 应 该 找 他 商 量 。 
menu_dplmc_notification_appoint_chancellor|作 为 拥 有 封 地 的 领 主 你 现 在 可 以 以 每 周 20 文 钱 的 薪 水 雇 佣 一 名 总 奉 行 在 殿 中 伴 随 你 左 右 。 他 会 持 有 你 的 印 鉴 并 管 理 你 和 重 要 人 物 之 间 的 书 信 往 来 。 
menu_dplmc_chancellor_confirm|你 的 总 奉 行 可 以 在 你 的 宫 廷 中 被 找 到 。 如 果 你 想 送 信 或 是 送 礼 物 ， 你 都 应 该 找 他 商 量 。 
menu_dplmc_deserters|你 的 一 些 士 兵 不 相 信 你 会 支 付 他 们 的 薪 金 。 共 有 {s11}名 士 兵 开 了 小 差 。 
menu_dplmc_negotiate_besieger|你 打 着 白 旗 出 现 在 城 头 。 过 了 一 会 儿 一 名 {s11}的 谈 判 者 接 近 你 。 他 要 求 你 献 出 {s6}以 及 所 有 下 辖 村 庄 并 支 付 {reg0}文 钱 作 为 求 和 的 表 现 。 
mno_dplmc_comply_treasury|接 受 条 件 并 让 管 家 从 金 库 中 支 付 这 笔 钱 。 
mno_dplmc_comply|接 受 条 件 并 支 付 现 金 。 
mno_dplmc_break_off|停 止 谈 判 。 
menu_dplmc_messenger|阁 下 ， 我 找 到 了 {s10}并 转 达 了 您 的 讯 息 。 他 的 回 复 是 {s11}。 
menu_dplmc_scout|您 的 探 子 从 {s10}归 来 ^^{s11}{s12}
menu_dplmc_domestic_policy|现 在 ， 您 可 以 颁 布 新 的 政 策 了 。 你 要 改 变 什 么 呢 ？ 
mno_dplmc_yes|是 的 ， 我 要 颁 布 新 的 政 令 。 
mno_dplmc_no|不 了 ， 维 持 现 状 就 好 了 。 
menu_dplmc_preferences|MOD选 项 
mno_dplmc_disable_horse_speed|降 低 马 匹 速 度 。 
mno_dplmc_enable_horse_speed|恢 复 马 匹 速 度 。 
mno_dplmc_disable_battle_continuation|禁 用 战 斗 延 续 进 行 。 
mno_dplmc_enable_battle_continuation|恢 复 战 斗 延 续 进 行 。 
mno_dplmc_disable_terrain_advantage|禁 止 在 自 动 战 斗 计 算 中 加 入 地 形 因 素 ( 当 前 ， 启 用 )
mno_dplmc_enable_terrain_advantage|允 许 在 自 动 战 斗 计 算 中 加 入 地 形 因 素 ( 当 前 ， 禁 止 )
mno_dplmc_reset_terrain_advantage|你 使 用 了 一 个 来 自 其 他 MOD 的 存 档 ， g dplmc terrain advantage = {reg0}( 点 击 重 置 )
mno_dplmc_toggle_lord_recycling_a|允 许 领 主 从 流 亡 中 返 回 ( 当 前 禁 用 )
mno_dplmc_toggle_lord_recycling_b|禁 止 领 主 从 流 亡 中 返 回 ( 当 前 启 用 )
mno_dplmc_toggle_lord_recycling_reset|你 使 用 了 一 个 来 自 其 他 MOD 的 存 档 ， g dplmc lord recycling = {reg0}( 点 击 重 置 )
mno_dplmc_toggle_ai_changes_a|允 许 自 由 变 更 AI( 当 前 关 闭 )
mno_dplmc_toggle_ai_changes_b|允 许 自 由 变 更 AI( 当 前 低 ， 默 认 )
mno_dplmc_toggle_ai_changes_c|允 许 自 由 变 更 AI( 当 前 中 )
mno_dplmc_toggle_ai_changes_d|禁 止 自 由 变 更 AI( 当 前 高 /测 试 )
mno_dplmc_reset_ai_changes|你 使 用 了 一 个 来 自 其 他 MOD 的 存 档 ， g dplmc ai changes = {reg0}( 点 击 重 置 )
mno_dplmc_toggle_gold_changes_a|设 置 经 济 和 行 为 改 变 为 低 ( 当 前 ， 禁 止 )
mno_dplmc_toggle_gold_changes_b|设 置 经 济 和 行 为 改 变 为 中 ( 当 前 ， 低 ， 默 认 )
mno_dplmc_toggle_gold_changes_c|设 置 经 济 和 行 为 改 变 为 高 / 测 试 ( 当 前 ， 中 )
mno_dplmc_toggle_gold_changes_d|禁 止 经 济 和 行 为 改 变 ( 当 前 ， 高 /测 试 )
mno_dplmc_reset_gold_changes|你 使 用 了 一 个 来 自 其 他 MOD 的 存 档 ， g dplmc gold changes = {reg0}( 点 击 重 置 )
mno_dplmc_switch_woman_prejudice_1|改 变 歧 视 程 度 ( 当 前 ， 默 认 )
mno_dplmc_switch_woman_prejudice_2|改 变 歧 视 程 度 ( 当 前 ， 关 闭 )
